 ,Image,Slice_Index,Nucleus_ID,X,Y
51,059_study1_image059_AF.png,1,51,40.167,312.833
52,059_study1_image059_AF.png,1,52,78.500,331.167
53,059_study1_image059_AF.png,1,53,55.833,339.167
54,059_study1_image059_AF.png,1,54,111.167,344.167
55,059_study1_image059_AF.png,1,55,128.833,340.500
56,059_study1_image059_AF.png,1,56,102.167,319.833
57,059_study1_image059_AF.png,1,57,167.500,287.167
58,059_study1_image059_AF.png,1,58,142.833,303.500
59,059_study1_image059_AF.png,1,59,132.833,291.500
60,059_study1_image059_AF.png,1,60,152.833,261.167
61,059_study1_image059_AF.png,1,61,386.833,57.833
62,059_study1_image059_AF.png,1,62,402.167,74.833
63,059_study1_image059_AF.png,1,63,394.500,88.500
64,059_study1_image059_AF.png,1,64,404.833,98.167
65,059_study1_image059_AF.png,1,65,430.500,81.500
66,059_study1_image059_AF.png,1,66,420.500,111.167
67,059_study1_image059_AF.png,1,67,388.833,27.167
68,059_study1_image059_AF.png,1,68,424.500,211.167
69,059_study1_image059_AF.png,1,69,394.833,220.167
70,059_study1_image059_AF.png,1,70,325.167,243.500
71,059_study1_image059_AF.png,1,71,328.167,267.167
72,059_study1_image059_AF.png,1,72,360.500,268.500
73,059_study1_image059_AF.png,1,73,352.500,285.833
74,059_study1_image059_AF.png,1,74,335.833,287.167
75,059_study1_image059_AF.png,1,75,313.500,279.500
76,059_study1_image059_AF.png,1,76,293.167,277.833
77,059_study1_image059_AF.png,1,77,281.167,281.167
78,059_study1_image059_AF.png,1,78,265.833,265.500
79,059_study1_image059_AF.png,1,79,255.167,278.833
80,059_study1_image059_AF.png,1,80,233.500,270.833
81,059_study1_image059_AF.png,1,81,238.167,249.167
82,059_study1_image059_AF.png,1,82,259.500,250.167
83,059_study1_image059_AF.png,1,83,271.500,223.167
84,059_study1_image059_AF.png,1,84,241.167,216.500
85,059_study1_image059_AF.png,1,85,164.500,138.167
86,059_study1_image059_AF.png,1,86,186.167,170.167
87,059_study1_image059_AF.png,1,87,157.833,168.167
88,059_study1_image059_AF.png,1,88,114.833,137.167
89,059_study1_image059_AF.png,1,89,117.500,167.500
90,059_study1_image059_AF.png,1,90,140.167,141.833
91,059_study1_image059_AF.png,1,91,342.500,160.167
92,059_study1_image059_AF.png,1,92,370.500,164.500
93,059_study1_image059_AF.png,1,93,464.167,127.167
94,059_study1_image059_AF.png,1,94,398.167,407.167
95,059_study1_image059_AF.png,1,95,422.500,422.500
96,059_study1_image059_AF.png,1,96,407.500,433.167
97,059_study1_image059_AF.png,1,97,374.167,427.833
98,059_study1_image059_AF.png,1,98,350.833,426.167
99,059_study1_image059_AF.png,1,99,252.500,396.500
100,059_study1_image059_AF.png,1,100,251.500,426.500
101,059_study1_image059_AF.png,1,101,228.167,417.833
102,059_study1_image059_AF.png,1,102,256.500,473.500
103,059_study1_image059_AF.png,1,103,237.833,478.167
104,059_study1_image059_AF.png,1,104,223.500,473.500
105,059_study1_image059_AF.png,1,105,203.833,462.833
106,059_study1_image059_AF.png,1,106,182.500,469.500
107,059_study1_image059_AF.png,1,107,201.500,485.833
108,059_study1_image059_AF.png,1,108,120.500,471.833
109,059_study1_image059_AF.png,1,109,89.833,484.167
110,059_study1_image059_AF.png,1,110,84.500,466.167
111,059_study1_image059_AF.png,1,111,93.167,441.500
112,059_study1_image059_AF.png,1,112,110.833,414.500
113,059_study1_image059_AF.png,1,113,106.833,388.833
114,059_study1_image059_AF.png,1,114,125.833,390.500
115,059_study1_image059_AF.png,1,115,168.167,386.833
116,059_study1_image059_AF.png,1,116,180.500,372.833
117,059_study1_image059_AF.png,1,117,141.833,377.167
118,059_study1_image059_AF.png,1,118,170.500,330.500
119,059_study1_image059_AF.png,1,119,256.833,342.833
120,059_study1_image059_AF.png,1,120,283.833,347.500
121,059_study1_image059_AF.png,1,121,81.833,374.500
122,059_study1_image059_AF.png,1,122,46.500,409.500
123,059_study1_image059_AF.png,1,123,31.500,426.500
124,059_study1_image059_AF.png,1,124,58.833,423.500
125,059_study1_image059_AF.png,1,125,43.500,443.167
126,059_study1_image059_AF.png,1,126,56.500,459.500
127,059_study1_image059_AF.png,1,127,60.833,476.167
128,059_study1_image059_AF.png,1,128,78.500,486.500
129,059_study1_image059_AF.png,1,129,178.167,407.167
130,059_study1_image059_AF.png,1,130,206.833,393.833
131,059_study1_image059_AF.png,1,131,128.833,419.167
132,059_study1_image059_AF.png,1,132,14.833,362.833
133,059_study1_image059_AF.png,1,133,68.833,361.833
134,059_study1_image059_AF.png,1,134,453.167,431.833
135,059_study1_image059_AF.png,1,135,440.500,308.167
136,059_study1_image059_AF.png,1,136,273.167,296.500
137,059_study1_image059_AF.png,1,137,299.167,302.833
138,059_study1_image059_AF.png,1,138,264.833,122.167
139,059_study1_image059_AF.png,1,139,310.833,133.500
140,059_study1_image059_AF.png,1,140,362.167,145.167
141,059_study1_image059_AF.png,1,141,432.500,176.167
142,059_study1_image059_AF.png,1,142,458.500,214.500
143,059_study1_image059_AF.png,1,143,427.833,302.833
144,059_study1_image059_AF.png,1,144,310.833,372.833
145,059_study1_image059_AF.png,1,145,396.833,468.500
146,059_study1_image059_AF.png,1,146,133.833,497.500
147,059_study1_image059_AF.png,1,147,443.500,467.500
148,059_study1_image059_AF.png,1,148,417.833,493.167
149,059_study1_image059_AF.png,1,149,272.167,453.167
150,059_study1_image059_AF.png,1,150,235.833,440.167
151,084_study1_image084_AF.png,2,1,263.167,41.833
152,084_study1_image084_AF.png,2,2,225.167,41.833
153,084_study1_image084_AF.png,2,3,251.500,28.167
154,084_study1_image084_AF.png,2,4,202.500,38.500
155,084_study1_image084_AF.png,2,5,262.500,67.167
156,084_study1_image084_AF.png,2,6,252.500,100.167
157,084_study1_image084_AF.png,2,7,262.833,112.833
158,084_study1_image084_AF.png,2,8,234.833,136.167
159,084_study1_image084_AF.png,2,9,282.167,190.500
160,084_study1_image084_AF.png,2,11,265.833,181.833
161,084_study1_image084_AF.png,2,12,244.833,184.167
162,084_study1_image084_AF.png,2,13,157.833,146.833
163,084_study1_image084_AF.png,2,14,199.833,161.167
164,084_study1_image084_AF.png,2,15,236.500,154.500
165,084_study1_image084_AF.png,2,16,253.500,155.167
166,084_study1_image084_AF.png,2,17,206.500,114.167
167,084_study1_image084_AF.png,2,18,208.500,131.833
168,084_study1_image084_AF.png,2,19,217.167,191.833
169,084_study1_image084_AF.png,2,20,179.167,235.833
170,084_study1_image084_AF.png,2,21,214.833,263.500
171,084_study1_image084_AF.png,2,22,249.833,239.500
172,084_study1_image084_AF.png,2,23,240.833,257.500
173,084_study1_image084_AF.png,2,24,270.833,260.167
174,084_study1_image084_AF.png,2,25,295.167,220.167
175,084_study1_image084_AF.png,2,26,295.500,235.500
176,084_study1_image084_AF.png,2,27,368.500,227.167
177,084_study1_image084_AF.png,2,28,364.833,200.500
178,084_study1_image084_AF.png,2,29,361.167,177.833
179,084_study1_image084_AF.png,2,30,377.833,201.833
180,084_study1_image084_AF.png,2,31,349.167,190.167
181,084_study1_image084_AF.png,2,32,329.833,177.500
182,084_study1_image084_AF.png,2,33,305.167,186.833
183,084_study1_image084_AF.png,2,34,335.500,138.167
184,084_study1_image084_AF.png,2,35,387.833,122.833
185,084_study1_image084_AF.png,2,36,414.500,108.500
186,084_study1_image084_AF.png,2,37,388.833,101.500
187,084_study1_image084_AF.png,2,38,370.500,90.167
188,084_study1_image084_AF.png,2,39,345.500,86.500
189,084_study1_image084_AF.png,2,40,334.833,107.167
190,084_study1_image084_AF.png,2,41,313.500,82.500
191,084_study1_image084_AF.png,2,42,350.833,71.500
192,084_study1_image084_AF.png,2,43,290.500,44.833
193,084_study1_image084_AF.png,2,44,307.500,294.833
194,084_study1_image084_AF.png,2,45,277.500,321.833
195,084_study1_image084_AF.png,2,46,301.500,342.500
196,084_study1_image084_AF.png,2,47,333.167,325.833
197,084_study1_image084_AF.png,2,48,375.500,364.833
198,084_study1_image084_AF.png,2,49,346.167,354.500
199,084_study1_image084_AF.png,2,50,326.500,371.500
200,084_study1_image084_AF.png,2,51,232.167,360.833
201,084_study1_image084_AF.png,2,52,199.833,371.500
202,084_study1_image084_AF.png,2,53,187.500,355.500
203,084_study1_image084_AF.png,2,54,183.833,377.167
204,084_study1_image084_AF.png,2,55,184.833,405.500
205,084_study1_image084_AF.png,2,56,149.167,323.833
206,084_study1_image084_AF.png,2,57,119.833,339.500
207,084_study1_image084_AF.png,2,58,135.833,184.167
208,084_study1_image084_AF.png,2,59,107.833,158.167
209,084_study1_image084_AF.png,2,60,95.833,218.833
210,084_study1_image084_AF.png,2,61,118.500,243.500
211,084_study1_image084_AF.png,2,62,130.500,219.500
212,084_study1_image084_AF.png,2,63,150.500,246.833
213,084_study1_image084_AF.png,2,64,152.833,284.167
214,084_study1_image084_AF.png,2,65,126.833,271.167
215,084_study1_image084_AF.png,2,66,204.833,326.500
216,084_study1_image084_AF.png,2,67,368.167,315.500
217,084_study1_image084_AF.png,2,68,371.167,286.167
218,084_study1_image084_AF.png,2,69,333.167,257.167
219,084_study1_image084_AF.png,2,70,330.167,232.833
220,084_study1_image084_AF.png,2,71,331.167,209.167
221,084_study1_image084_AF.png,2,72,404.500,139.500
222,084_study1_image084_AF.png,2,73,413.833,149.167
223,084_study1_image084_AF.png,2,74,399.500,161.167
224,084_study1_image084_AF.png,2,75,405.500,193.167
225,084_study1_image084_AF.png,2,76,291.500,129.167
226,084_study1_image084_AF.png,2,77,325.833,63.167
227,084_study1_image084_AF.png,2,78,339.500,48.167
228,084_study1_image084_AF.png,2,79,381.167,68.167
229,084_study1_image084_AF.png,2,80,401.833,56.167
230,084_study1_image084_AF.png,2,81,428.500,88.500
231,084_study1_image084_AF.png,2,82,417.167,176.833
232,084_study1_image084_AF.png,2,83,391.833,219.833
233,084_study1_image084_AF.png,2,84,378.500,253.500
234,084_study1_image084_AF.png,2,85,326.833,405.500
235,084_study1_image084_AF.png,2,86,224.167,382.167
236,084_study1_image084_AF.png,2,87,232.833,402.167
237,084_study1_image084_AF.png,2,88,225.167,418.500
238,084_study1_image084_AF.png,2,89,247.167,412.167
239,084_study1_image084_AF.png,2,90,134.833,404.833
240,084_study1_image084_AF.png,2,91,35.500,202.500
241,084_study1_image084_AF.png,2,92,114.500,128.833
242,084_study1_image084_AF.png,2,93,132.833,145.500
243,084_study1_image084_AF.png,2,94,152.500,181.167
244,084_study1_image084_AF.png,2,95,157.167,212.500
245,084_study1_image084_AF.png,2,96,202.500,184.833
246,084_study1_image084_AF.png,2,97,223.833,170.167
247,084_study1_image084_AF.png,2,98,416.167,122.167
248,084_study1_image084_AF.png,2,99,363.167,41.500
249,084_study1_image084_AF.png,2,100,245.167,64.833
250,084_study1_image084_AF.png,2,101,169.167,58.500
251,084_study1_image084_AF.png,2,102,141.167,109.833
252,084_study1_image084_AF.png,2,103,96.500,144.833
253,084_study1_image084_AF.png,2,104,81.500,166.833
254,084_study1_image084_AF.png,2,105,86.167,197.167
255,084_study1_image084_AF.png,2,106,106.167,309.167
256,084_study1_image084_AF.png,2,107,96.833,355.500
257,084_study1_image084_AF.png,2,108,148.833,350.167
258,084_study1_image084_AF.png,2,110,378.833,404.167
259,084_study1_image084_AF.png,2,111,392.500,416.167
260,084_study1_image084_AF.png,2,112,338.167,455.833
261,084_study1_image084_AF.png,2,113,287.833,504.167
262,084_study1_image084_AF.png,2,114,245.167,495.833
263,084_study1_image084_AF.png,2,115,315.167,215.833
264,084_study1_image084_AF.png,2,116,235.500,472.500
265,084_study1_image084_AF.png,2,117,256.167,463.833
266,084_study1_image084_AF.png,2,118,153.167,418.167
267,084_study1_image084_AF.png,2,119,289.833,169.833
268,084_study1_image084_AF.png,2,120,413.167,310.833
269,084_study1_image084_AF.png,2,121,429.167,287.167
270,084_study1_image084_AF.png,2,122,66.167,127.167
271,084_study1_image084_AF.png,2,123,264.167,17.833
272,084_study1_image084_AF.png,2,124,133.500,36.833
273,142_study1_image142_AF.png,3,1,169.167,411.833
274,142_study1_image142_AF.png,3,2,126.833,183.833
275,142_study1_image142_AF.png,3,3,168.500,244.500
276,142_study1_image142_AF.png,3,4,137.833,236.167
277,142_study1_image142_AF.png,3,5,248.833,55.833
278,142_study1_image142_AF.png,3,6,267.500,84.500
279,142_study1_image142_AF.png,3,7,274.500,97.167
280,142_study1_image142_AF.png,3,8,340.833,101.833
281,142_study1_image142_AF.png,3,9,324.833,83.167
282,142_study1_image142_AF.png,3,10,197.167,365.500
283,142_study1_image142_AF.png,3,11,226.167,384.167
284,142_study1_image142_AF.png,3,12,193.167,469.500
285,142_study1_image142_AF.png,3,13,197.167,497.500
286,142_study1_image142_AF.png,3,14,177.833,484.833
287,142_study1_image142_AF.png,3,15,257.167,488.500
288,142_study1_image142_AF.png,3,16,134.833,419.833
289,142_study1_image142_AF.png,3,17,146.167,400.833
290,142_study1_image142_AF.png,3,18,140.833,353.167
291,142_study1_image142_AF.png,3,19,129.833,221.833
292,142_study1_image142_AF.png,3,20,66.500,220.167
293,142_study1_image142_AF.png,3,21,116.500,144.167
294,142_study1_image142_AF.png,3,22,111.500,164.833
295,142_study1_image142_AF.png,3,23,203.500,28.167
296,142_study1_image142_AF.png,3,24,240.167,14.833
297,142_study1_image142_AF.png,3,25,402.500,346.167
298,142_study1_image142_AF.png,3,26,109.500,381.833
299,142_study1_image142_AF.png,3,27,94.500,312.167
300,142_study1_image142_AF.png,3,28,374.167,360.167
301,142_study1_image142_AF.png,3,29,172.500,238.833
302,142_study1_image142_AF.png,3,30,437.167,346.833
303,142_study1_image142_AF.png,3,31,382.167,425.500
304,142_study1_image142_AF.png,3,32,263.167,434.500
305,142_study1_image142_AF.png,3,33,428.833,285.500
306,142_study1_image142_AF.png,3,34,449.500,272.500
307,142_study1_image142_AF.png,3,35,276.167,44.500
308,142_study1_image142_AF.png,3,36,114.500,284.500
309,142_study1_image142_AF.png,3,38,110.833,431.167
